1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,1.0
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.995
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.99
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.985
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.98
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.975
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.97
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.965
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.96
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.955
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.95
1,1.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.945
1,1.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.94
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.935
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.93
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.925
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.92
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.915
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.91
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.905
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.9
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.895
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.89
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.885
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.88
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.875
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.87
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.865
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.86
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.855
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.85
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.845
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.84
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.835
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.83
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.825
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.82
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.815
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.81
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.805
1,0.0,-0.20215,-0.25214000000000003,-3.0754200000000003,-0.20212,-0.19515,0.8
1,0.0,-0.20215,-0.25214000000000003,-3.60965,-0.20212,-0.19515,0.795
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.79
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.785
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.78
1,0.0,-0.20215,-0.25214000000000003,-2.72003,-0.20212,-0.19515,0.775
1,0.0,-0.20215,-0.25214000000000003,-3.62547,-0.20212,-0.19515,0.77
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.765
1,1.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.76
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.755
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.75
1,0.0,-0.20215,-0.25214000000000003,-2.43301,-0.20212,-0.19515,0.745
