query_id,term,expert,non_experts
6,user,49.857162745371014,0.3216591144862646
6,w3c,44.08207550651363,0.2844004871387976
6,web,23.795234951689373,0.15351764484960886
6,checkpoint,63.73160173160174,0.41117162407484986
6,may,17.54348528936308,0.11318377606040696
6,content,35.58612822267853,0.22958792401728081
6,will,16.464453953755978,0.10622228357261922
6,can,11.689334548769372,0.07541506160496368
6,think,18.487588612580176,0.11927476524245273
6,document,23.51783992285439,0.15172799950228635
6,use,13.794795229905693,0.08899867890261738
6,text,26.707303307371035,0.17230518262820022
6,agent,49.94879930770895,0.32225031811425137
6,working,30.130819715456106,0.19439238526100713
6,jacobs,108.33195548489668,0.698915841838043
6,information,23.185757334349343,0.1495855311893506
6,one,14.445511219236701,0.09319684657572065
6,accessibility,23.78333787306899,0.1534408895036709
6,xml,18.88012686513371,0.12180727009763684
6,guidelines,35.94858828487148,0.23192637603142885
6,make,17.321233052871367,0.11174989066368624
6,like,14.383800854542075,0.09279871519059403
6,access,32.75955819881053,0.2113519883794228
6,group,27.39761620977354,0.17675881425660347
6,also,15.644174321431036,0.1009301569124583
6,allow,37.59211755712223,0.24252979069111114
6,need,13.827934831605383,0.08921248278455085
6,ian,78.6441328980219,0.5073815025678832
6,new,19.385194479297365,0.12506577083417655
6,provide,24.58792252183821,0.15863175820540776
6,checkpoints,56.70417530352383,0.36583338905499246
6,html,20.279407776994415,0.13083488888383493
6,draft,31.16062263357173,0.2010362750553015
6,ua,57.38266978922717,0.3702107728337236
6,dom,15.100407747196739,0.0974219854657854
6,people,16.581122879370138,0.10697498631851703
6,techniques,31.11742390824879,0.20075757360160507
6,issue,21.886858573216518,0.14120553918204204
6,requirements,35.78391651319828,0.230863977504505
6,uaag,83.01401643305944,0.5355742995681254
6,comments,28.236513157894738,0.18217105263157896
6,last,27.684219146671033,0.17860786546239374
6,list,17.736625514403293,0.11442984202840835
6,available,32.55449101796407,0.21002897430944562
6,used,14.014088181581009,0.0904134721392323
6,2001,23.834147074288293,0.15376869080185993
6,see,14.74354657687991,0.09511965533470909
6,must,17.05886896551724,0.1100572191323693
6,wide,33.83320377568018,0.21827873403664633
6,using,12.742803770060288,0.0822116372261954
6,part,19.692991314885884,0.1270515568702315
6,just,10.390699338222143,0.06703676992401383
6,support,23.050099245732433,0.1487103177144028
6,consortium,61.39505119453925,0.3960971044808984
6,requirement,34.42279942279942,0.22208257692128655
6,users,30.167391534952795,0.1946283324835664
6,please,22.215924215141317,0.14332854332349235
