query_id,term,expert,non_experts
3,can,4.157155879671833,0.034547001770126026
3,choreography,18.825474645517904,0.15644438763588286
3,message,10.1728418076463,0.08453885158708838
3,may,3.4303025948677415,0.02850666976344383
3,one,3.9006306521565985,0.03241521317581661
3,web,3.5170137430234654,0.029227261022355667
3,will,3.1327028420055854,0.026033541623315115
3,use,3.180491246637562,0.026430675179813533
3,think,3.7682007426578146,0.031314687612114804
3,2003,6.358280093296826,0.05283889274207889
3,need,4.672376414021078,0.03882861285890093
3,xml,4.578533842716066,0.03804875769570139
3,soap,16.802895689371503,0.13963625226624518
3,like,3.5688484323074694,0.029658020213081462
3,rdf,4.708398282604534,0.039127963567350696
3,xpath,20.367932489451476,0.16926259686524772
3,used,4.49499956517958,0.03735456702365302
3,also,3.4944402237723593,0.029039669449631794
3,must,5.5026758620689655,0.04572860827204126
3,service,13.31397459165154,0.11064244813006821
3,just,3.3203362546950457,0.027592822061177663
3,data,6.253871368825591,0.05197123021184701
3,two,5.14696337505795,0.04277254882319627
3,document,2.851001821493625,0.0236925359126894
3,way,4.110591900311527,0.034160043492893574
3,process,9.261361943078528,0.07696422667378279
3,using,3.338031756814129,0.027739876095408275
3,make,2.884324748012884,0.023969457739719258
3,definition,7.302309417748711,0.06068401178184525
3,different,4.133534895439658,0.03435070550226862
3,services,13.510074231177096,0.11227208502363237
3,want,3.811294835067263,0.031672810263716863
3,see,3.523569023569024,0.029281737037969727
3,information,2.521561428422985,0.02095480411431843
3,get,3.6762031492570415,0.03055016467526627
3,business,12.763723150357995,0.10606972147111908
3,martin,17.123285365648403,0.14229877035164878
3,wsdl,15.833569739952718,0.1315809119663661
3,instance,15.145823789891587,0.12586557166114892
3,order,7.459187178019462,0.06198770508049415
3,correlation,26.493513587327595,0.22016770294178056
3,working,2.821829714134696,0.023450108427712155
3,namespace,11.348804251550044,0.09431139267216103
3,schema,8.341467681273507,0.06931967602166349
3,binding,14.545482435956433,0.12087658534035818
3,part,4.190668551807716,0.03482550043053503
3,work,3.5384849522505037,0.029405692123965408
3,language,3.7329921611632346,0.03102209552213214
3,might,3.240825190010858,0.026932065290948957
3,type,4.874065554916619,0.040504699902354176
3,state,7.258866590937775,0.06032299106042473
3,w3c,2.1179712391285626,0.017600869023229052
3,requirement,6.696969696969698,0.05565348778645178
3,point,4.360692892990125,0.03623844509410076
3,model,5.480769885879749,0.04554656414858517
3,messages,12.961951219512196,0.10771704614553071
3,please,4.160651373992015,0.03457605019937962
3,example,4.316676208391264,0.03587265547139556
3,something,3.6254140319180967,0.03012809444807283
3,wg,4.852879793165747,0.04032864094043557
