query_id,term,expert,non_experts
5,soap,27.904442250740374,0.5206052658720219
5,can,1.5415132178669095,0.02875957496020354
5,think,2.5189602790593,0.04699552759438993
5,message,4.796616488791536,0.08948911359685702
5,may,1.7211445198836077,0.032110905221709105
5,frystyk,47.11376770538243,0.8789882034586276
5,part,5.205251464350636,0.09711290045430292
5,use,1.398200820214314,0.026085836198028244
5,martin,18.498661954052004,0.3451242901875375
5,one,1.5916154397549795,0.02969431790587649
5,will,1.2683519723830414,0.02366328306684779
5,issue,4.11037546933667,0.07668610950254984
5,2003,2.458411925768178,0.04586589413746601
5,information,2.189976100585362,0.04085776307062243
5,public,9.60973370064279,0.1792860765045297
5,binding,14.23419236079153,0.26556329031327486
5,also,2.107977070239657,0.03932793041491898
5,just,2.0742335896977284,0.03869838786749494
5,need,1.8599652263506985,0.0347008437751996
5,2002,4.28810966373826,0.08000204596526607
5,xml,2.0111439486772866,0.03752134232606878
5,media,11.534885690093141,0.215203091233081
5,section,4.353095142513047,0.08121446161404938
5,must,2.9220413793103446,0.054515697375193
5,schema,6.7981369719233795,0.12683091365528693
5,type,4.2341575618171365,0.07899547689957345
5,like,1.507932379713914,0.02813306678570735
5,change,3.6645146307477936,0.06836781027514542
5,choreography,3.294895457822639,0.061471930183258194
5,attribute,3.8692159270303454,0.07218686431026765
5,w3c,1.6160165331955565,0.030149562186484263
5,henrik,44.89834710743802,0.8376557296163809
5,sep,3.5815993983454493,0.06682088429748974
5,text,1.5860029348684954,0.029589606993815215
5,make,1.5045743469155306,0.028070416920065868
5,header,11.40802732707088,0.21283633072893435
5,processing,11.577983777520275,0.2160071600283634
5,mark,11.349526270456503,0.21174489310553177
5,http,8.31755920631534,0.1551783434014056
5,marc,43.23779527559055,0.8066752849923612
5,used,1.5669188625097834,0.029233560867719843
5,editorial,14.726889714993803,0.27475540513048147
5,data,2.2884231943031534,0.04269446258028272
5,using,1.418663496646005,0.026467602549365764
5,element,2.67774583093732,0.04995794460703957
5,two,1.8699930458970795,0.03488792996076641
5,see,1.4987934904601572,0.027962565120525317
5,wsdl,7.473617021276595,0.13943315338202605
5,document,0.9933654773384762,0.018532938010046202
5,way,1.498948598130841,0.027965458920351516
5,want,1.5422023420616175,0.028772431754880923
5,spec,4.080908465244323,0.07613635196351348
5,seems,2.240191824617492,0.041794623593609935
5,noah,44.574810318664646,0.8316195954974748
5,correlation,11.720770176157313,0.2186710853760693
5,get,1.4447105788423154,0.026953555575416333
5,might,1.5087622149837132,0.028148548787009578
5,nottingham,50.05822784810126,0.9339221613451729
5,types,4.580993520518358,0.08546629702459625
5,nilo,48.362741652021086,0.9022899561944234
5,work,1.5673895674009812,0.029242342675391445
5,mar,1.6240564081294069,0.030299559853160577
5,david,6.89260858521717,0.1285934437540517
5,features,5.25785742418275,0.09809435492878264
5,gudgin,46.772389380530974,0.8726192048606525
5,needs,2.6280451816424137,0.04903069368735847
5,items,5.9637462235649545,0.11126392208143573
5,wg,2.398093636108775,0.044740552912477145
5,11,4.048600790513834,0.07553359683794467
5,say,1.7163570274636508,0.03202158633327707
5,note,2.502522328000785,0.04668884940299972
5,protocol,6.7739037433155085,0.1263788011812595
5,aug,2.3053220244197967,0.04300973926156337
5,resolution,10.477611940298509,0.19547783470706173
5,2,1.749850107066381,0.03264645722138771
5,know,1.4645569620253165,0.027323823918382773
5,web,0.4849546900318071,0.009047662127459088
5,defined,2.6235161107970604,0.04894619609696009
5,case,1.571677441306567,0.02932234032288371
5,really,2.0659987476518475,0.038544752754698645
5,nov,2.2363049853372434,0.04172210793539633
5,comments,1.8634046052631579,0.0347650112922231
5,appear,7.3615984405458095,0.13734325448779497
5,1,1.8570818271442655,0.03464704901388556
5,possible,2.134066976567688,0.039814682398650894
5,proposal,3.1488155668358715,0.05874655908275879
5,requirements,2.2847759361571516,0.042626416719349844
5,time,1.5260515886810817,0.02847111172912466
5,set,1.6656497864551556,0.031075555717446936
5,instance,5.00229042601924,0.0933263139182694
5,specification,3.2170750037577034,0.06002005604025566
5,something,1.4720867208672088,0.027464304493791208
5,issues,1.9178707224334601,0.035781170194654106
5,model,2.165028104241186,0.04039231537763407
5,name,2.6982760822372622,0.05034097168353102
5,list,1.0802469135802468,0.020153860327989683
5,new,0.9828105395232121,0.018336017528418135
5,services,3.58016967126193,0.0667942102847375
5,sure,2.020604120824165,0.037697838075077705
5,given,2.63227070812647,0.04910952813668787
5,mendelsohn,47.07336448598131,0.8782344120518902
5,whether,1.7813316739265712,0.033233799886689765
5,requirement,2.403030303030303,0.04483265490728178
5,namespace,3.5400531443755536,0.0660457676189469
5,values,4.787172711986549,0.08931292373109233
5,send,1.9594202898550723,0.03655634869132598
5,value,2.2833870967741934,0.04260050553683197
5,envelope,32.40196721311475,0.6045143136775141
5,last,1.5962820407829006,0.029781381357889936
5,application,3.321601649768001,0.0619701800329851
5,going,2.541872698579695,0.04742299810783013
