0.0,1.7486179622368436,0.521405754417529,-0.07029469171721182,1.5260523258646068,4,1.0,767b2039-5bef-4615-af86-3227c3a3d4e8
0.0,0.5549015032376429,1.5676017825271966,1.7195011501386854,1.1557822109682598,4,0.9977324263038548,6795b91a-1a2e-49f0-a831-15d4cc9de85d
1.0,0.5549015032376429,1.7489424273995389,2.0322810059969973,1.8963224407609536,4,0.9954648526077098,8a02e386-2109-4a9a-9679-5a1fc23b6a71
0.0,1.7486179622368436,1.4002104180296495,2.1886709339261534,1.8963224407609536,4,0.9931972789115646,039cdb1a-69de-47ef-93be-1b4c5c3770d0
1.0,0.9528063571173858,1.7489424273995389,1.1113180970808565,1.1557822109682598,4,0.9909297052154195,9b4d2bf5-eb9b-469d-9b58-8dd5c77009fb
1.0,0.5549015032376429,1.4002104180296495,0.4683817267054368,1.8963224407609536,4,0.9886621315192744,081aa303-063c-4b24-b852-110340902ffa
0.0,1.7486179622368436,1.7489424273995389,1.4240979529391684,1.8963224407609536,4,0.9863945578231292,7df70099-c1f7-4f41-9bbe-0c044cc848ba
0.0,1.7486179622368436,1.4002104180296495,1.4240979529391684,1.8963224407609536,4,0.9841269841269841,75174032-2223-4a82-adad-85d323406f10
1.0,0.9528063571173858,1.2188697731573073,0.2946151401174857,1.1557822109682598,4,0.981859410430839,1e3fa40f-0ad5-4332-b501-ed58580065da
1.0,1.3507131083571005,1.2188697731573073,-0.07029469171721182,1.1557822109682598,4,0.9795918367346939,fb83544c-5eb0-416b-b4d4-4b9261c6f1f6
1.0,0.9528063571173858,0.20057230579723095,0.8506682171989295,1.8963224407609536,4,0.9773242630385488,226b4a77-edbc-47c8-a948-c313242548af
0.0,1.3507131083571005,1.0514784086597606,1.2677080250100123,1.1557822109682598,4,0.9750566893424036,f17d5c10-72e3-4816-bd5c-5a2c20d486cd
1.0,0.5549015032376429,1.7489424273995389,-0.07029469171721182,0.02182998409819762,4,0.9727891156462585,c3078953-b0cd-42f4-a6a3-3415e0297509
0.0,0.9528063571173858,1.4002104180296495,0.2946151401174857,1.8963224407609536,4,0.9705215419501134,62be251a-e72c-45b8-944b-37460c7612f9
0.0,1.3507131083571005,-0.2876525073206139,-0.6263477687986556,-0.2558726020740625,4,0.9682539682539683,73a82ba5-e4b6-4d22-8c8d-e65b9d98a961
1.0,0.15699664935789984,1.4002104180296495,1.1113180970808565,0.7623702138908913,4,0.9659863945578231,b153f29b-b23e-42f4-b8ce-74859c4949da
